814669,1,47,1,0,53664,53664,1414527,-2598111,1400199,-2585921,1428856,-2610301,2707,315,2020-10-30 13:05:35,7361.999999999999,1838.1999999999998,12354.40000000001,22179.70000000001,12017.300000000003,81575.90000000001,10:南部導管,12:中央NC
814670,1,48,1,0,35661,35661,1404350,-2704587,1387500,-2686652,1421201,-2722521,1328,236,2020-10-30 13:05:35,11120.6,833.5999999999999,9865.900000000005,14747.099999999991,10552.9,49034.300000000025,10:南部導管,11:南部NC
814671,2,1,1,0,168547,168547,1486627,-2519889,1465004,-2492632,1508251,-2547146,7675,10454,2020-10-30 13:05:35,13751.800000000008,2111.3999999999996,44392.60000000001,119247.09999999982,57062.10000000002,291675,20:東部導管_10:南部導管,21:東部NC_11:南部NC
814672,2,1,2,0,15,15,1503935,-2509124,1502914,-2508275,1504957,-2509972,9,0,2020-10-30 13:05:35,0,0,0,0,0,213.2,20:東部導管,21:東部NC
814673,2,2,1,0,29456,29456,1477813,-2586846,1466995,-2571905,1488631,-2601787,1343,625,2020-10-30 13:05:35,889.4999999999998,0,6183.799999999998,7745.899999999997,4679.399999999999,36224.89999999998,10:南部導管,11:南部NC
814674,2,2,2,0,2,2,1474623,-2601313,1472142,-2598770,1477105,-2603856,5,1,2020-10-30 13:05:35,0,0,0,8.5,0,124.4,10:南部導管,11:南部NC
814675,2,3,1,0,102293,102293,1502019,-2543526,1487583,-2527207,1516455,-2559844,3884,3626,2020-10-30 13:05:35,7847.499999999993,823.0999999999999,20492.700000000015,67186.59999999996,24737.599999999988,125113.50000000016,20:東部導管,21:東部NC
814676,2,4,1,0,34976,34976,1432350,-2453493,1422512,-2438801,1442189,-2468185,1088,318,2020-10-30 13:05:35,9226.3,349.6000000000001,9479.500000000004,10698.999999999998,22823.29999999999,54209.79999999998,40:北部導管,41:北部NC
814677,2,5,1,0,135942,135942,1485520,-2453868,1447934,-2419175,1523107,-2488561,6778,989,2020-10-30 13:05:35,30671.100000000006,297.7,34299.799999999974,127760.50000000047,157619.2999999996,297157.39999999997,20:東部導管,21:東部NC
814678,2,6,1,0,146888,146888,1534217,-2473831,1514246,-2429509,1554188,-2518153,5586,1539,2020-10-30 13:05:35,29960.499999999967,141.29999999999998,29617.699999999997,125805.30000000018,157161.00000000055,261753.40000000084,20:東部導管,21:東部NC
814679,2,7,1,0,32350,32350,1558746,-2524992,1542942,-2509596,1574550,-2540388,1424,382,2020-10-30 13:05:35,5458.000000000001,0,5836.5,20166.9,24404.00000000003,102881.59999999987,20:東部導管,21:東部NC
814680,2,8,1,0,61760,61760,1568096,-2486732,1547032,-2463868,1589160,-2509596,2175,438,2020-10-30 13:05:35,13134.3,0,12003.599999999991,44481.89999999998,82948.29999999997,128994.60000000017,20:東部導管,21:東部NC
814681,2,8,2,0,275,275,1550230,-2476569,1549140,-2474788,1551320,-2478349,7,0,2020-10-30 13:05:35,0,0,0,162.7,0,320.2,20:東部導管,21:東部NC
814682,2,9,1,0,6192,6192,1492660,-2376772,1481194,-2362648,1504126,-2390895,451,5,2020-10-30 13:05:35,17.1,0,524.0999999999999,5891.499999999999,3506.7,31465.70000000002,20:東部導管,21:東部NC
814683,2,9,2,0,39353,39353,1482691,-2399299,1447070,-2373897,1518312,-2424701,3850,48,2020-10-30 13:05:35,5143.200000000001,0,7490.199999999997,20705.39999999999,20776.799999999992,291825.59999999945,20:東部導管_40:北部導管,21:東部NC_42:埼玉NC
814684,2,9,8,0,853,853,1517222,-2416095,1515646,-2410853,1518799,-2421336,47,0,2020-10-30 13:05:35,9.3,0,0,1117.4999999999998,257.79999999999995,1789.7999999999997,20:東部導管,21:東部NC
814685,2,9,10,0,125,125,1463965,-2410154,1460804,-2403279,1467127,-2417028,74,1,2020-10-30 13:05:35,0,0,0,29.700000000000003,0,3723.6,40:北部導管,42:埼玉NC
814686,2,9,13,0,455,455,1455170,-2406279,1448760,-2395384,1461581,-2417173,217,0,2020-10-30 13:05:35,0,0,0,0,0,13803.699999999993,40:北部導管,42:埼玉NC
814687,2,10,1,0,472,472,1571188,-2439631,1566962,-2435095,1575415,-2444166,46,0,2020-10-30 13:05:35,0,0,0,161.8,0,4624.300000000001,20:東部導管,21:東部NC
814688,2,10,2,0,207,207,1577784,-2444423,1572199,-2434796,1583370,-2454050,50,0,2020-10-30 13:05:35,0,0,0,4.5,0,3916.7000000000003,20:東部導管,21:東部NC
814689,2,10,3,0,553,553,1570613,-2423167,1561366,-2410687,1579861,-2435646,165,1,2020-10-30 13:05:35,0,0,0,841.4000000000001,0,14900.500000000002,20:東部導管,21:東部NC
814690,2,10,4,0,2626,2626,1552711,-2425788,1539989,-2410903,1565433,-2440673,395,0,2020-10-30 13:05:35,0,0,0,417.50000000000006,0,38983.199999999975,20:東部導管,21:東部NC
814691,2,10,5,0,125,125,1552591,-2435369,1552332,-2435087,1552851,-2435651,2,0,2020-10-30 13:05:35,0,0,0,2.1,0,30.9,20:東部導管,21:東部NC
814692,2,10,6,0,496,496,1567939,-2444705,1562232,-2438503,1573646,-2450906,91,0,2020-10-30 13:05:35,0,0,0,0,0,7687.400000000002,20:東部導管,21:東部NC
814693,2,10,7,0,137,137,1575527,-2415720,1573485,-2410891,1577569,-2420549,24,0,2020-10-30 13:05:35,0,0,0,0,0,2979.0999999999995,20:東部導管,21:東部NC
814694,2,10,8,0,117,117,1574543,-2446708,1571671,-2444156,1577415,-2449260,20,0,2020-10-30 13:05:35,0,0,0,27.2,0,2143.3,20:東部導管,21:東部NC
814695,2,10,9,0,50,50,1566341,-2432067,1564404,-2428348,1568279,-2435785,20,0,2020-10-30 13:05:35,0,0,0,0,0,1709.8999999999996,20:東部導管,21:東部NC
814696,2,11,1,0,13103,13103,1408304,-2439707,1393448,-2429143,1423160,-2450270,571,10,2020-10-30 13:05:35,0,0,1421.7999999999997,9826.900000000007,8667.900000000001,18009.799999999992,40:北部導管,41:北部NC
814697,2,11,2,0,2183,2183,1373843,-2434161,1368339,-2429964,1379347,-2438357,111,1,2020-10-30 13:05:35,1214.6999999999996,0,1626.1000000000001,1565.8000000000004,630.2,2709.8999999999996,40:北部導管,41:北部NC
814698,2,11,3,0,519,519,1391226,-2437234,1387981,-2434409,1394471,-2440059,56,3,2020-10-30 13:05:35,0,0,0,1152.2,364.4,3561.899999999999,40:北部導管,41:北部NC
814699,2,11,5,0,177,177,1385860,-2435081,1377499,-2430071,1394221,-2440090,20,2,2020-10-30 13:05:35,101.5,0,163.89999999999998,149.3,71.6,1910.6999999999998,40:北部導管,41:北部NC
814700,2,12,1,0,48947,48947,1379367,-2443212,1356040,-2430024,1402695,-2456399,1792,64,2020-10-30 13:05:35,15999.90000000001,0,24665.399999999987,18305.699999999997,28194.60000000005,47890.699999999975,40:北部導管,41:北部NC
814701,2,13,1,0,74424,74424,1388995,-2466790,1364045,-2452360,1413946,-2481219,2400,194,2020-10-30 13:05:35,39478.29999999995,376.29999999999995,32434.40000000002,27159.80000000003,19591.399999999987,103524.69999999988,40:北部導管,41:北部NC
814702,2,14,1,0,56196,56196,1412647,-2488240,1397989,-2475896,1427306,-2500583,1500,352,2020-10-30 13:05:35,16017.399999999976,716.6999999999999,10976.7,19628.69999999999,18890.200000000015,64410.70000000002,40:北部導管,41:北部NC
814703,2,15,1,0,23253,23253,1372040,-2456152,1357319,-2445509,1386762,-2466794,1074,29,2020-10-30 13:05:35,12079.8,0,6239.9,27693.00000000001,14206.400000000001,43849.399999999994,40:北部導管,41:北部NC
814704,2,16,1,0,58458,58458,1501529,-2572970,1486107,-2557854,1516951,-2588086,2488,1508,2020-10-30 13:05:35,3700.400000000003,280.00000000000006,9703.500000000004,31736,18124.099999999995,80740.70000000004,20:東部導管,21:東部NC
814705,2,17,1,0,97,97,1518558,-2377028,1515586,-2371045,1521531,-2383011,41,0,2020-10-30 13:05:35,0,0,0,59.2,0,3814.1000000000013,20:東部導管,21:東部NC
814706,2,17,2,0,2517,2517,1508315,-2382978,1499655,-2373430,1516975,-2392526,232,1,2020-10-30 13:05:35,0,0,16.799999999999997,1159.1999999999998,383.1,25606.499999999978,20:東部導管,21:東部NC
814707,2,17,3,0,753,753,1512116,-2372865,1507459,-2364555,1516773,-2381174,119,0,2020-10-30 13:05:35,696.6,0,341.19999999999993,740.0999999999999,503.3,9890.800000000001,20:東部導管,21:東部NC
814708,2,17,6,0,604,604,1517489,-2367624,1509952,-2358985,1525026,-2376262,173,0,2020-10-30 13:05:35,0,0,0,0,0,17198.700000000008,20:東部導管,21:東部NC
814709,2,17,7,0,3,3,1524968,-2365706,1514328,-2351149,1535609,-2380262,3,0,2020-10-30 13:05:35,0,0,0,0,0,5832.700000000001,20:東部導管,21:東部NC
814710,2,18,1,0,3903,3903,1526964,-2401856,1512500,-2381833,1541429,-2421878,747,2,2020-10-30 13:05:35,0,0,772.1999999999999,2434.4000000000005,0,61520.60000000004,20:東部導管,21:東部NC
814711,2,18,2,0,1006,1006,1531612,-2383315,1525051,-2377254,1538174,-2389375,70,0,2020-10-30 13:05:35,0,0,642,91.4,0,7374.1,20:東部導管,21:東部NC
814712,2,18,5,0,726,726,1512682,-2396974,1506854,-2388883,1518510,-2405064,136,0,2020-10-30 13:05:35,0,0,0,405.6,0,10147.900000000007,20:東部導管,21:東部NC
814713,2,18,7,0,201,201,1520982,-2416210,1518412,-2411847,1523552,-2420573,14,0,2020-10-30 13:05:35,0,0,0,282.4,0,1639.1,20:東部導管,21:東部NC
814714,2,18,8,0,76,76,1523994,-2381347,1518796,-2374976,1529192,-2387718,67,1,2020-10-30 13:05:35,0,0,0,106.1,0,5849.799999999999,20:東部導管,21:東部NC
814715,2,19,1,0,11794,11794,1556805,-2371639,1543490,-2358855,1570121,-2384422,494,31,2020-10-30 13:05:35,0,0,5.4,9013.399999999998,25.9,12977.500000000002,20:東部導管,21:東部NC
814716,2,19,2,0,1803,1803,1573187,-2382599,1568998,-2376182,1577377,-2389016,90,0,2020-10-30 13:05:35,0,0,0,1337,658.0999999999999,6541.899999999996,20:東部導管,21:東部NC
814717,2,19,4,0,87,87,1547939,-2372738,1544380,-2370115,1551498,-2375360,8,0,2020-10-30 13:05:35,0,0,0,0.6,0,1221.6999999999996,20:東部導管,21:東部NC
814718,2,19,5,0,166,166,1544266,-2391867,1537205,-2381090,1551327,-2402643,110,0,2020-10-30 13:05:35,0,0,0,49.3,0,7272.199999999998,20:東部導管,21:東部NC
814719,2,19,6,0,257,257,1541110,-2375436,1534668,-2367936,1547553,-2382935,176,0,2020-10-30 13:05:35,0,0,0,39.5,0,10614.600000000004,20:東部導管,21:東部NC
814720,2,20,1,0,4745,4745,1574160,-2368707,1561718,-2356454,1586602,-2380960,417,4,2020-10-30 13:05:35,0,0,0,6821.7,1348,18390.699999999993,20:東部導管,21:東部NC
814721,2,20,2,0,213,213,1562355,-2360647,1553852,-2354896,1570859,-2366398,5,0,2020-10-30 13:05:35,0,0,0,35.6,0,1448.4,20:東部導管,21:東部NC
814722,2,21,1,0,20716,20716,1538452,-2531796,1527803,-2520143,1549101,-2543449,796,431,2020-10-30 13:05:35,2122.899999999999,158.20000000000002,17352.70000000001,6461.699999999999,10907.900000000005,36362.40000000001,20:東部導管,21:東部NC
814723,2,22,1,0,6939,6939,1504280,-2500667,1497447,-2495612,1511114,-2505721,368,0,2020-10-30 13:05:35,0,0,0,4326.499999999999,0,4683.700000000001,20:東部導管,21:東部NC
