814755,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K2L39S1 : UNCERTAIN : CSA(21476) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814761,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K2L43S1 : UNCERTAIN : CSA(21384) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814764,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K2L46S1 : UNCERTAIN : CSA(21405) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814777,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K3L9S1 : UNCERTAIN : CSA(22924) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814785,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K3L13S1 : UNCERTAIN : CSA(22678) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814786,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K3L14S1 : UNCERTAIN : CSA(22775) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814787,2,0,,Sblock Lp Restore: K3L14S3 : UNCERTAIN : could not get lp. ,1,1
814788,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K3L15S1 : UNCERTAIN : CSA(22570) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814805,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K3L29S1 : UNCERTAIN : CSA(22341) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814825,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K4L4S1 : UNCERTAIN : CSA(23132) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814826,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K4L5S1 : UNCERTAIN : CSA(23161) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814827,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K4L5S2 : UNCERTAIN : CSA(23168) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814828,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K4L5S3 : UNCERTAIN : CSA(23172) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814829,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K4L5S4 : UNCERTAIN : CSA(23164) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814831,2,0,2022-02-03 19:19:35,Sblock Lp Restore: K4L5S6 : UNCERTAIN : CSA(23190) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814832,2,0,2022-02-03 19:19:35,Sblock Lp Restore: K4L5S7 : UNCERTAIN : CSA(23192) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814833,2,0,2022-02-03 19:19:35,Sblock Lp Restore: K4L5S8 : UNCERTAIN : CSA(23200) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814835,2,0,2022-02-03 19:19:35,Sblock Lp Restore: K4L5S10 : UNCERTAIN : CSA(23191) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
