302,2,814805,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K3L29S1 : UNCERTAIN : CSA(22341) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
303,2,814825,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K4L4S1 : UNCERTAIN : CSA(23132) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
304,2,814826,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K4L5S1 : UNCERTAIN : CSA(23161) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
305,2,814827,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K4L5S2 : UNCERTAIN : CSA(23168) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
306,2,814828,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K4L5S3 : UNCERTAIN : CSA(23172) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
307,2,814829,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K4L5S4 : UNCERTAIN : CSA(23164) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
308,2,814831,2022-02-03 19:06:16,2022-02-03 19:19:35,0,2022-02-03 19:06:16,Sblock Lp Restore: K4L5S6 : UNCERTAIN : CSA(23190) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
309,2,814832,2022-02-03 19:06:16,2022-02-03 19:19:35,0,2022-02-03 19:06:16,Sblock Lp Restore: K4L5S7 : UNCERTAIN : CSA(23192) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
310,2,814833,2022-02-03 19:06:16,2022-02-03 19:19:35,0,2022-02-03 19:06:16,Sblock Lp Restore: K4L5S8 : UNCERTAIN : CSA(23200) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
311,2,814835,2022-02-03 19:06:16,2022-02-03 19:19:35,0,2022-02-03 19:06:16,Sblock Lp Restore: K4L5S10 : UNCERTAIN : CSA(23191) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
312,2,814836,2022-02-03 19:06:16,2022-02-03 19:19:35,4,2022-02-03 19:06:16,Sblock Lp Restore: K4L5S11 : D : CSA(23177)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
313,2,814837,2022-02-03 19:06:16,2022-02-03 19:19:35,4,2022-02-03 19:06:16,Sblock Lp Restore: K4L5S12 : D : CSA(23186)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
314,2,814856,2022-02-03 19:06:16,2022-02-03 19:19:35,0,2022-02-03 19:06:16,Sblock Lp Restore: K4L10S1 : UNCERTAIN : CSA(23596) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
315,2,814863,2022-02-03 19:06:16,2022-02-03 19:19:35,4,2022-02-03 19:06:16,Sblock Lp Restore: K4L13S2 : D : CSA(23819)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
